"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,220","18","202006","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","32,150","1","202006","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","41,490","8","202006","17","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","39,160","33","202006","17","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","42,860","24","202006","17","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","37,610","18","202006","18","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","39,260","27","202006","18","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","41,490","31","202006","20","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","46,580","25","202006","20","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","39,370","27","202006","21","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,405","12","202006","22","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","41,640","21","202006","23","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","39,660","32","202006","23","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","37,640","17","202006","23","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","40,040","22","202006","24","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,450","8","202006","25","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","98.4196","39,510","3","202006","26","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","41,730","12","202006","27","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","35,520","28","202006","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","35,520","26","202006","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","38,380","16","202007","4","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,080","32","202007","6","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","38,360","15","202007","7","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","43,290","19","202007","9","분","20200811"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","43,190","19","202007","9","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,860","22","202007","16","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","33,130","2","202007","20","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,850","14","202007","27","분","20200811"
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","35,640","8","202007","28","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","35,110","9","202007","28","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.9961","35,710","10","202007","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,850","14","202007","29","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","40,860","22","202007","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","32,700","2","202007","30","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","78.3642","32,580","6","202008","2","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","34,460","4","202008","8","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,970","21","202008","13","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8818","36,120","6","202008","14","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","37,460","11","202008","14","분",""
"경상남도 거제시 고현동","1102","e편한세상 거제 유로아일랜드","84.8908","36,850","11","202008","15","분",""
