"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,300","10","202008","15","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,246","3","202008","19","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","24,012","7","202008","19","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","18,196","16","202008","19","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,084","12","202008","20","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,688","11","202008","21","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,238","2","202008","21","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","22,950","9","202008","25","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","84.4821","36,721","17","202009","2","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,699","15","202009","4","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","22,911","2","202009","11","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.9437","23,200","5","202009","22","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,638","5","202010","9","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","78.4924","23,200","18","202010","9","분",""
"전라남도 광양시 마동","1159","광양 스위트엠 르네상스","60.9651","17,600","17","202010","12","분",""
