"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대구광역시 남구 봉덕동","1170-161","1170","0161","유성하이츠","월세","76.735","202102","27","1,500","60","4","1996","고산2길 83"
"대구광역시 남구 봉덕동","1170-161","1170","0161","유성하이츠","월세","76.735","202102","27","1,500","60","4","1996","고산2길 83"
"대구광역시 남구 봉덕동","617-2","0617","0002","이화빌리지","월세","76.49","202012","8","3,000","50","1","2001","이천로6길 16-3"
"대구광역시 남구 봉덕동","1196-2","1196","0002","장원빌라","전세","69.93","202006","12","11,000","0","3","1993","고산2길 85-4"
"대구광역시 남구 봉덕동","1338-62","1338","0062","정(1338-62)","월세","45.48","202007","24","1,000","23","3","1995","효서4길 16"
"대구광역시 남구 봉덕동","1213-3","1213","0003","청산빌라","월세","57.59","202006","2","2,000","35","4","1995","용두길 51-14"
"대구광역시 남구 봉덕동","591-39","0591","0039","코스모빌","월세","71.31","202007","31","2,000","50","1","2001","중앙대로28길 57"
"대구광역시 남구 봉덕동","717-20","0717","0020","홈빌리지","전세","67.57","202003","20","13,000","0","5","2012","중앙대로22길 59"
"대구광역시 남구 봉덕동","717-20","0717","0020","홈빌리지","전세","29.95","202005","6","7,000","0","3","2012","중앙대로22길 59"
"대구광역시 남구 봉덕동","717-20","0717","0020","홈빌리지","전세","29.95","202006","29","6,500","0","2","2012","중앙대로22길 59"
"대구광역시 남구 봉덕동","717-20","0717","0020","홈빌리지","월세","23.26","202102","15","100","35","5","2012","중앙대로22길 59"
"대구광역시 남구 이천동","548-21","0548","0021","(548-21)","전세","45.69","202101","18","7,000","0","3","1995","대봉로20길 24-4"
"대구광역시 남구 이천동","550-14","0550","0014","상오빌라","전세","43.62","202003","17","5,500","0","3","1995","봉덕로29길 42-7"
"대구광역시 남구 이천동","195-51","0195","0051","오경아트빌","전세","71.34","202006","10","15,000","0","3","2003","대봉로34길 58-27"
"대구광역시 남구 이천동","547-12","0547","0012","이천빌라","월세","50.87","202010","29","500","35","1","1996","대봉로18길 19-4"
"대구광역시 달서구 감삼동","183-3","0183","0003","거봉빌라트103","전세","75.75","202102","9","18,000","0","3","2001","감삼남2안길 36"
"대구광역시 달서구 감삼동","111-13","0111","0013","베스트빌2차","전세","49.84","202007","24","3,500","0","2","2008","달구벌대로332길 32"
"대구광역시 달서구 감삼동","45-8","0045","0008","샛별빌라츠","월세","76.3","202012","12","12,500","10","4","2002","죽전2길 20"
"대구광역시 달서구 감삼동","109-7","0109","0007","정원","월세","64.38","202007","3","2,000","70","2","1983","감삼북1길 53"
"대구광역시 달서구 감삼동","129-18","0129","0018","코리아팔레스빌D","전세","71.89","202009","28","15,000","0","3","2001","감삼북2길 6-33"
"대구광역시 달서구 감삼동","43-12","0043","0012","현대","전세","63.21","202008","6","15,000","0","2","2002","죽전2길 5-5"
"대구광역시 달서구 대곡동","48-5","0048","0005","대영주택103","전세","76.53","202009","9","16,000","0","1","1996","명천로 7"
"대구광역시 달서구 대곡동","2-31","0002","0031","미래하이츠A동","전세","75.14","202008","12","11,500","0","4","2002","비슬로538길 20-1"
"대구광역시 달서구 대천동","569","0569","0000","은가비","월세","29.7","202007","29","6,000","20","3","2014","진천로18길 55"
"대구광역시 달서구 대천동","569","0569","0000","은가비","월세","18.11","202010","12","8,500","10","2","2014","진천로18길 55"
"대구광역시 달서구 대천동","541-13","0541","0013","이마트푸른마을102동","전세","71.355","202101","11","15,000","0","4","2002","진천로 89-9"
"대구광역시 달서구 대천동","541-19","0541","0019","이마트푸른마을113동","전세","72.305","202003","23","13,000","0","2","2002","진천로23길 17-24"
"대구광역시 달서구 대천동","541-19","0541","0019","이마트푸른마을113동","전세","56.565","202005","15","14,000","0","5","2002","진천로23길 17-24"
"대구광역시 달서구 대천동","472","0472","0000","재성하이츠","전세","74.62","202012","10","16,000","0","4","2003","조암남로27길 28"
"대구광역시 달서구 두류동","1230-16","1230","0016","(1230-16)","월세","49.85","202003","31","7,000","10","3","2008","두류남2길 21"
"대구광역시 달서구 두류동","1230-16","1230","0016","(1230-16)","월세","49.85","202003","31","7,000","10","3","2008","두류남2길 21"
"대구광역시 달서구 두류동","1230-16","1230","0016","(1230-16)","월세","44.21","202005","6","7,000","10","3","2008","두류남2길 21"
"대구광역시 달서구 두류동","1230-16","1230","0016","(1230-16)","월세","24.7","202102","22","1,000","25","5","2008","두류남2길 21"
"대구광역시 달서구 두류동","832-10","0832","0010","건오(832-10)","월세","25.3","202007","17","200","29","2","2006","두류남3길 17"
"대구광역시 달서구 두류동","1231-42","1231","0042","건오쓰리빌","전세","56.11","202011","23","7,000","0","3","2010","두류남3길 5"
"대구광역시 달서구 두류동","640-1","0640","0001","동산","전세","41.4","202004","8","7,000","0","4","1981","야외음악당로 153"
"대구광역시 달서구 두류동","640-1","0640","0001","동산","전세","41.4","202004","24","8,000","0","4","1981","야외음악당로 153"
"대구광역시 달서구 두류동","640-1","0640","0001","동산","전세","41.4","202010","30","5,000","0","3","1981","야외음악당로 153"
"대구광역시 달서구 두류동","832-29","0832","0029","두류하이츠빌","월세","48.5","202007","17","2,000","45","5","2003","성당로53길 24"
"대구광역시 달서구 두류동","486-1","0486","0001","신내당상가","전세","67.21","202102","26","15,000","0","4","1980","야외음악당로39길 62"
"대구광역시 달서구 두류동","1231-21","1231","0021","유명아트빌","월세","23.34","202102","10","200","28","3","2007","두류남2길 10"
"대구광역시 달서구 두류동","1207","1207","0000","지성그린빌","전세","75.77","202006","30","12,000","0","4","2001","두류2길 25-3"
"대구광역시 달서구 두류동","1207","1207","0000","지성그린빌","전세","75.77","202006","30","12,000","0","4","2001","두류2길 25-3"
"대구광역시 달서구 두류동","1207","1207","0000","지성그린빌","전세","75.77","202009","28","12,000","0","1","2001","두류2길 25-3"
"대구광역시 달서구 두류동","1207","1207","0000","지성그린빌","전세","75.77","202009","28","12,000","0","1","2001","두류2길 25-3"
"대구광역시 달서구 두류동","1245-3","1245","0003","진영","월세","76.42","202010","19","2,000","60","3","2002","파도고개로24길 12"
