"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분","해제사유발생일"
"서울특별시 마포구 아현동","800","공덕자이","59.99","130,500","7","202006","20","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","149,300","2","202006","22","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","128,000","5","202006","27","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","148,000","8","202007","2","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","160,000","13","202007","5","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","155,000","5","202007","5","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","130,000","9","202007","7","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","131,000","18","202007","11","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","137,500","13","202007","27","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","149,500","9","202007","31","분",""
"서울특별시 마포구 아현동","800","공덕자이","114.99","177,500","21","202008","22","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","149,000","4","202008","23","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","155,000","5","202008","29","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","129,000","14","202009","12","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","137,000","11","202009","19","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","150,000","16","202010","5","입",""
"서울특별시 마포구 아현동","800","공덕자이","114.99","182,000","20","202010","14","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","160,000","13","202010","16","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","140,000","11","202010","24","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","160,000","12","202010","24","분",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","139,000","9","202011","4","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","138,000","7","202011","28","입",""
"서울특별시 마포구 아현동","800","공덕자이","114.99","183,500","19","202012","1","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","155,000","10","202012","2","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","158,000","7","202012","4","입",""
"서울특별시 마포구 아현동","800","공덕자이","114.99","178,500","2","202012","11","분",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","159,000","14","202012","23","입",""
"서울특별시 마포구 아현동","800","공덕자이","114.99","189,000","10","202012","28","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","162,000","11","202012","29","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","145,000","14","202101","2","입",""
"서울특별시 마포구 아현동","800","공덕자이","84.99","152,000","3","202101","3","입",""
"서울특별시 마포구 아현동","800","공덕자이","59.99","140,000","3","202101","16","입",""
"서울특별시 마포구 아현동","662","아현2구역 주택재건축정비사업","84.98","156,160","5","202011","13","입",""
"서울특별시 마포구 염리동","45","마포자이3차","59.99","107,500","13","202005","8","입",""
"서울특별시 마포구 염리동","45","마포자이3차","59.99","128,500","7","202007","31","입",""
