"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"광주광역시 동구 동명동","245-16","245","16","동명동 센트럴파크","49.32","202010","30","24,850","16","2020","중앙로 248",""
"광주광역시 동구 동명동","245-16","245","16","동명동 센트럴파크","49.32","202010","30","24,850","17","2020","중앙로 248",""
"광주광역시 동구 동명동","245-16","245","16","동명동 센트럴파크","49.32","202011","3","24,850","14","2020","중앙로 248",""
"광주광역시 동구 동명동","245-16","245","16","동명동 센트럴파크","49.32","202011","3","22,230","10","2020","중앙로 248",""
"광주광역시 동구 동명동","245-16","245","16","동명동 센트럴파크","49.32","202011","6","23,050","10","2020","중앙로 248",""
"광주광역시 동구 산수동","428-3","428","3","보헤미안","105.38","202008","23","14,400","2","2004","산수길25번길 8-3",""
"광주광역시 동구 산수동","428-3","428","3","보헤미안","101.16","202009","12","14,000","7","2004","산수길25번길 8-3",""
"광주광역시 동구 산수동","428-3","428","3","보헤미안","113.88","202012","14","17,500","6","2004","산수길25번길 8-3","20210104"
"광주광역시 동구 산수동","428-3","428","3","보헤미안","113.88","202012","14","17,500","6","2004","산수길25번길 8-3",""
"광주광역시 동구 산수동","428-3","428","3","보헤미안","113.88","202012","14","17,500","6","2004","산수길25번길 8-3","20210111"
"광주광역시 동구 수기동","23-2","23","2","	(23-2)	","60","202010","27","5,800","16","1996","천변우로 339",""
"광주광역시 동구 충장로4가","55-1","55","1","금양프러스센타","41.14","202011","11","2,800","7","1991","충장로46번길 7-1",""
"광주광역시 동구 학동","71-3","71","3","	(71-3)	","50.44","202008","31","2,500","6","1995","양림로119번길 7",""
"광주광역시 동구 학동","71-3","71","3","	(71-3)	","50.44","202012","23","4,000","6","1995","양림로119번길 7",""
"광주광역시 동구 학동","71-3","71","3","	(71-3)	","57.67","202102","25","8,000","7","1995","양림로119번길 7",""
"광주광역시 북구 각화동","591","591","0","휴먼파크 서희스타힐스","84.89","202005","18","20,000","15","2017"," ",""
"광주광역시 북구 각화동","591","591","0","휴먼파크 서희스타힐스","84.89","202009","1","21,500","19","2017"," ",""
"광주광역시 북구 각화동","591","591","0","휴먼파크 서희스타힐스","84.89","202009","28","36,000","11","2017"," ",""
"광주광역시 북구 각화동","591","591","0","휴먼파크 서희스타힐스","84.89","202010","22","19,500","21","2017"," ",""
"광주광역시 북구 각화동","591","591","0","휴먼파크 서희스타힐스","84.89","202011","5","20,800","14","2017"," ",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","28.12","202005","25","4,000","6","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","28.12","202007","7","3,300","4","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","28.12","202008","7","6,500","2","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","26.64","202010","30","3,400","3","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","26.64","202011","28","13,000","6","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","28.12","202012","3","7,000","7","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","26.64","202012","14","14,700","8","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","26.64","202012","16","15,200","5","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","56-2","56","2","	(56-2)	","26.64","202102","8","3,500","3","2003","금재로36번길 47-8",""
"광주광역시 북구 북동","59","59","0","(59)","55.83","202005","29","14,000","3","2017","금재로36번길 37",""
"광주광역시 북구 북동","59","59","0","(59)","55.83","202006","12","16,600","3","2017","금재로36번길 37",""
"광주광역시 북구 신안동","482-29","482","29","신안동 오투존","24.05","202010","9","4,600","2","2013","서암대로131번길 5",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","30","202003","2","1,800","8","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","21.7","202003","25","2,000","10","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","21.7","202004","30","2,400","4","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","21.7","202006","5","2,100","8","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","24.8","202006","27","2,600","7","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","30","202006","29","3,500","9","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","24.8","202007","2","2,600","13","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","26.25","202007","2","2,400","4","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","21.7","202007","2","2,400","10","1998","무등로180번길 12",""
"광주광역시 북구 신안동","134-7","134","7","제일오피스텔","21.7","202007","2","2,400","10","1998","무등로180번길 12",""
