"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"세종특별자치시 부강면 문곡리","6**","대","계획관리지역","8m미만","202003","20","698","11,000"," ",""
"세종특별자치시 전동면 미곡리","2*","답","생산관리지역","-","202003","20","998","12,074"," ",""
"세종특별자치시 전동면 송성리","산8*","임야","농림지역","-","202003","20","33","129","지분",""
"세종특별자치시 전동면 노장리","산8*","임야","농림지역","8m미만","202003","20","5950","14,400"," ",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","32.2","146","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","33.1","150","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","33.2","151","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","33.7","153","지분",""
"세종특별자치시 장군면 봉안리","4*","임야","계획관리지역","8m미만","202003","20","174","18,950"," ",""
"세종특별자치시 전의면 양곡리","산4*","임야","농림지역","-","202003","20","26","191","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","20","331","2,100","지분",""
"세종특별자치시 장군면 평기리","산*","임야","농림지역","8m미만","202003","20","331","2,300","지분",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","20","132","2,313","지분",""
"세종특별자치시 장군면 송문리","4*","임야","보전관리지역","-","202003","20","50","2,430","지분",""
"세종특별자치시 전의면 신정리","1**","전","계획관리지역","8m미만","202003","20","122","2,479","지분",""
"세종특별자치시 전동면 노장리","산8*","임야","농림지역","8m미만","202003","20","8744","21,160"," ",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","33","218","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","27","219","지분",""
"세종특별자치시 장군면 금암리","2**","임야","보전관리지역","12m미만","202003","20","332","22,000"," ",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","20","2","23","지분",""
"세종특별자치시 전의면 유천리","1**","답","계획관리지역","-","202003","20","43","230"," ",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","33","230","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","5.3","24","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","5.6","25","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","5.5","25","지분",""
"세종특별자치시 장군면 봉안리","4*","임야","계획관리지역","8m미만","202003","20","236","25,700"," ",""
"세종특별자치시 연기면 연기리","1*","과수원","계획관리지역","-","202003","20","662","26,000"," ",""
"세종특별자치시 전동면 노장리","4**","답","계획관리지역","8m미만","202003","20","339","3,000"," ",""
"세종특별자치시 장군면 대교리","2**","대","보전관리지역","-","202003","20","842","3,821"," ",""
"세종특별자치시 장군면 대교리","2**","대","보전관리지역","-","202003","20","862","3,911"," ",""
"세종특별자치시 장군면 대교리","2**","대","보전관리지역","-","202003","20","872","3,957"," ",""
"세종특별자치시 전동면 미곡리","산2*","임야","농림지역","8m미만","202003","20","66","318","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","7","32","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","7.2","33","지분",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","20","3","34","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","7.4","34","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","3","36","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","79.4","360","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","81.3","369","지분",""
"세종특별자치시 연서면 성제리","1**","답","농림지역","8m미만","202003","20","1710","37,700"," ",""
"세종특별자치시 연기면 연기리","1*","과수원","계획관리지역","-","202003","20","738","37,900"," ",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","81.5","370","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","81.8","371","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","82.3","373","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","83.2","378","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","83.5","379","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","83.8","380","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","84.3","383","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","84.8","385","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","85.4","388","지분",""
"세종특별자치시 장군면 대교리","2**","도로","보전관리지역","-","202003","20","85.7","389","지분",""
"세종특별자치시 조치원읍 신안리","4**","전","자연녹지지역","8m미만","202003","20","1653","39,000"," ",""
"세종특별자치시 장군면 하봉리","2**","전","농림지역","-","202003","20","1750","39,000"," ",""
"세종특별자치시 장군면 대교리","2**","대","보전관리지역","-","202003","20","882","4,002"," ",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","20","661","4,200","지분",""
"세종특별자치시 장군면 봉안리","4*","임야","계획관리지역","8m미만","202003","20","42","4,572"," ",""
"세종특별자치시 전의면 신정리","1**","전","계획관리지역","12m미만","202003","20","20","402","지분",""
"세종특별자치시 장군면 송문리","4*","임야","보전관리지역","8m미만","202003","20","891","43,450"," ",""
"세종특별자치시 전동면 봉대리","산4*","임야","농림지역","-","202003","20","132","476","지분",""
"세종특별자치시 전동면 미곡리","산2*","임야","농림지역","8m미만","202003","20","99","477","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","4","48","지분",""
"세종특별자치시 장군면 봉안리","4*","임야","계획관리지역","8m미만","202003","20","48","5,227"," ",""
"세종특별자치시 장군면 봉안리","4*","임야","계획관리지역","-","202003","20","49.41","5,364"," ",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","116.3","528","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","11.6","53","지분",""
"세종특별자치시 도담동","4**","대","제1종전용주거지역","12m미만","202003","20","316.9","53,000"," ",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","12","54","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","11.9","54","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","119","540","지분",""
"세종특별자치시 장군면 봉안리","4*","도로","계획관리지역","-","202003","20","5","540"," ",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","120.4","546","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","12.2","55","지분",""
"세종특별자치시 장군면 대교리","2**","공원","보전관리지역","-","202003","20","121.7","552","지분",""
"세종특별자치시 전동면 청람리","산3*","임야","농림지역","-","202003","20","687","6,013","지분",""
"세종특별자치시 전의면 유천리","1**","답","계획관리지역","8m미만","202003","20","1312","6,870"," ",""
"세종특별자치시 장군면 대교리","2**","임야","보전관리지역","-","202003","20","13.12","60","지분",""
"세종특별자치시 장군면 대교리","2**","임야","보전관리지역","-","202003","20","13.43","61","지분",""
"세종특별자치시 장군면 대교리","2**","임야","보전관리지역","-","202003","20","13.74","62","지분",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","20","2","62","지분",""
"세종특별자치시 장군면 대교리","2**","임야","보전관리지역","-","202003","20","13.59","62","지분",""
"세종특별자치시 연동면 노송리","2**","임야","보전관리지역","8m미만","202003","20","96.5","692","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","20","33","717","지분",""
"세종특별자치시 전의면 달전리","산5*","임야","농림지역","8m미만","202003","20","200","774","지분",""
"세종특별자치시 금남면 성강리","4**","답","생산관리지역","8m미만","202003","20","1425","8,600"," ",""
"세종특별자치시 장군면 하봉리","2**","대","계획관리지역","-","202003","20","424","8,960"," ",""
"세종특별자치시 장군면 봉안리","4*","도로","계획관리지역","-","202003","20","8","871"," ",""
"세종특별자치시 연서면 기룡리","5**","임야","농림지역","-","202003","20","194","890","지분",""
"세종특별자치시 전의면 유천리","1**","답","계획관리지역","8m미만","202003","20","1884","9,900"," ",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","20","3","93","지분",""
"세종특별자치시 연서면 기룡리","5**","임야","농림지역","-","202003","21","198.34","1,068","지분",""
"세종특별자치시 장군면 송문리","6**","답","농림지역","8m미만","202003","21","2004.5","21,000"," ",""
"세종특별자치시 고운동","1***","대","제1종전용주거지역","12m미만","202003","21","354.7","42,000"," ",""
"세종특별자치시 금남면 영대리","5**","대","제1종일반주거지역","8m미만","202003","21","20","600"," ",""
"세종특별자치시 연서면 기룡리","5**","임야","농림지역","-","202003","23","198.34","1,068","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","23","202","1,281","지분",""
"세종특별자치시 장군면 은용리","산3*","임야","보전관리지역","-","202003","23","165","1,395","지분",""
"세종특별자치시 금남면 부용리","산*","대","농림지역","12m미만","202003","23","165","1,495","지분",""
"세종특별자치시 전의면 양곡리","1**","답","생산관리지역","-","202003","23","539","1,600"," ",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","23","17","105","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","32","109","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","3","11","지분",""
"세종특별자치시 전의면 신방리","2**","과수원","계획관리지역","8m미만","202003","23","1","11","지분",""
"세종특별자치시 전의면 신방리","2**","과수원","계획관리지역","8m미만","202003","23","1","11","지분",""
"세종특별자치시 전의면 신방리","2**","과수원","계획관리지역","8m미만","202003","23","1","11","지분",""
"세종특별자치시 전의면 다방리","4**","답","생산관리지역","8m미만","202003","23","2926","12,000"," ",""
"세종특별자치시 전의면 관정리","4**","전","계획관리지역","8m미만","202003","23","416","12,348"," ",""
"세종특별자치시 부강면 부강리","3**","대","제2종일반주거지역","8m미만","202003","23","250","13,500"," ",""
"세종특별자치시 부강면 부강리","3**","대","제2종일반주거지역","8m미만","202003","23","250","13,500"," ","20200323"
"세종특별자치시 연동면 예양리","8**","답","농림지역","8m미만","202003","23","1478.3","15,000"," ",""
"세종특별자치시 전의면 신방리","2**","과수원","계획관리지역","8m미만","202003","23","14","161","지분",""
"세종특별자치시 금남면 원봉리","5**","대","계획관리지역","8m미만","202003","23","441","18,008"," ",""
"세종특별자치시 장군면 평기리","7*","임야","보전관리지역","8m미만","202003","23","82","2,255","지분",""
"세종특별자치시 전의면 읍내리","3**","전","보전관리지역","12m미만","202003","23","75","2,500"," ","20201130"
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","161","2,807","지분","20200413"
"세종특별자치시 전동면 송곡리","2**","임야","보전관리지역","-","202003","23","330","2,830","지분",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","23","2","23","지분",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","23","2","23","지분","20200413"
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","2","24","지분",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","23","3","27","지분",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","23","1","3","지분",""
"세종특별자치시 금남면 원봉리","5**","임야","계획관리지역","-","202003","23","79.74","3,256","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","161","3,687","지분",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","23","1","31","지분",""
"세종특별자치시 전의면 읍내리","3**","잡종지","보전관리지역","12m미만","202003","23","1000","34,500"," ","20201130"
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","2","36","지분",""
"세종특별자치시 전의면 관정리","4**","전","계획관리지역","-","202003","23","160","4,704"," ",""
"세종특별자치시 연동면 예양리","8**","답","농림지역","8m미만","202003","23","4035.3","43,135"," ",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","4","48","지분","20200413"
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","4","48","지분",""
"세종특별자치시 금남면 원봉리","5**","임야","보전관리지역","8m미만","202003","23","146","5,962"," ",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","23","33","566","지분",""
"세종특별자치시 전의면 다방리","산4*","임야","생산관리지역","-","202003","23","131","600"," ",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","23","43","736","지분",""
"세종특별자치시 장군면 도계리","2**","임야","계획관리지역","8m미만","202003","23","2592","76,300"," ",""
"세종특별자치시 연서면 고복리","산3*","임야","농림지역","-","202003","23","330","800","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","16","86","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","97","912","지분",""
"세종특별자치시 장군면 도계리","1**","임야","계획관리지역","8m미만","202003","23","31372","923,700"," ",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","97","925","지분",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","23","3","93","지분",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","23","3","93","지분","20200413"
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","23","15","98","지분",""
"세종특별자치시 소정면 대곡리","산2*","임야","농림지역","8m미만","202003","24","198","1,014","지분",""
"세종특별자치시 전동면 송정리","산7*","임야","농림지역","-","202003","24","99","1,090","지분",""
"세종특별자치시 부강면 등곡리","산1**","임야","농림지역","8m미만","202003","24","331","1,500","지분",""
"세종특별자치시 연동면 노송리","산*","임야","보전관리지역","-","202003","24","18","150","지분",""
"세종특별자치시 부강면 노호리","산5*","도로","보전관리지역","-","202003","24","21.33","175","지분",""
"세종특별자치시 부강면 금호리","산2*","임야","농림지역","-","202003","24","364","2,255","지분",""
"세종특별자치시 부강면 노호리","산5*","임야","보전관리지역","12m미만","202003","24","1508","2,549","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","24","430","2,730","지분",""
"세종특별자치시 전의면 읍내리","1**","잡종지","계획관리지역","-","202003","24","37","3,190","지분",""
"세종특별자치시 연서면 용암리","3**","임야","농림지역","8m미만","202003","24","11909","36,000"," ",""
"세종특별자치시 연동면 노송리","1*","전","계획관리지역","-","202003","24","84","4,500","지분",""
"세종특별자치시 전동면 미곡리","산2*","임야","농림지역","8m미만","202003","24","99","477","지분",""
"세종특별자치시 전동면 미곡리","산*","임야","보전관리지역","-","202003","24","115","558","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","24","99","630","지분",""
"세종특별자치시 연동면 노송리","산*","임야","보전관리지역","-","202003","24","119","853","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","165","1,050","지분",""
"세종특별자치시 전동면 송성리","7**","임야","농림지역","-","202003","25","331","1,530","지분",""
"세종특별자치시 장군면 송문리","3**","임야","보전관리지역","-","202003","25","52","1,544","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","291","1,848","지분",""
"세종특별자치시 금남면 원봉리","5**","도로","계획관리지역","-","202003","25","10.04","100","지분",""
"세종특별자치시 부강면 행산리","6**","답","농림지역","8m미만","202003","25","1742.3","14,200"," ",""
"세종특별자치시 장군면 송문리","3**","임야","보전관리지역","-","202003","25","533","18,142"," ",""
"세종특별자치시 연서면 봉암리","6**","답","계획관리지역","8m미만","202003","25","279","18,400"," ",""
"세종특별자치시 전동면 청람리","산3*","임야","농림지역","-","202003","25","231","2,030","지분","20200325"
"세종특별자치시 전동면 청람리","산3*","임야","농림지역","-","202003","25","231","2,030","지분",""
"세종특별자치시 연서면 월하리","7**","답","자연녹지지역","-","202003","25","49","2,076"," ",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","330","2,100","지분",""
"세종특별자치시 장군면 송문리","3**","임야","보전관리지역","-","202003","25","85.86","2,546","지분",""
"세종특별자치시 연서면 봉암리","6**","답","계획관리지역","-","202003","25","364","23,900"," ",""
"세종특별자치시 금남면 도암리","5*","답","농림지역","8m미만","202003","25","1560","26,000"," ",""
"세종특별자치시 장군면 송문리","3**","임야","보전관리지역","-","202003","25","95","3,233","지분",""
"세종특별자치시 고운동","1***","대","제1종전용주거지역","12m미만","202003","25","330.7","31,500"," ",""
"세종특별자치시 전동면 심중리","산8*","임야","농림지역","-","202003","25","167","345","지분",""
"세종특별자치시 금남면 원봉리","5**","도로","계획관리지역","-","202003","25","4","40","지분",""
"세종특별자치시 부강면 행산리","산5*","임야","보전관리지역","8m미만","202003","25","66","470","지분",""
"세종특별자치시 전의면 금사리","산4*","임야","농림지역","-","202003","25","165","495","지분",""
"세종특별자치시 연서면 봉암리","6**","답","계획관리지역","8m미만","202003","25","855","56,700"," ",""
"세종특별자치시 장군면 송문리","3**","임야","보전관리지역","-","202003","25","209.15","6,200","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","992","6,300","지분",""
"세종특별자치시 전동면 송곡리","2**","답","계획관리지역","8m미만","202003","25","790","6,500"," ",""
"세종특별자치시 금남면 도남리","2**","도로","계획관리지역","-","202003","25","6","60","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","99","630","지분",""
"세종특별자치시 금남면 국곡리","9*","전","계획관리지역","-","202003","25","446","7,400"," ",""
"세종특별자치시 연서면 월하리","7**","답","자연녹지지역","12m미만","202003","25","187","7,924"," ",""
"세종특별자치시 전동면 송성리","7**","임야","농림지역","-","202003","25","165","765","지분",""
"세종특별자치시 전동면 미곡리","산2*","임야","농림지역","8m미만","202003","25","165","795","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","25","126","798","지분",""
"세종특별자치시 연서면 성제리","2**","전","자연녹지지역","-","202003","26","71","1,000"," ","20200812"
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","26","198","1,260","지분",""
"세종특별자치시 전의면 금사리","산4*","임야","농림지역","8m미만","202003","26","452","1,356","지분",""
"세종특별자치시 연서면 고복리","1**","전","보전관리지역","-","202003","26","661","1,500"," ",""
"세종특별자치시 전동면 송정리","산7*","임야","농림지역","-","202003","26","165","1,800","지분",""
"세종특별자치시 전의면 양곡리","산4*","임야","농림지역","-","202003","26","251","1,816","지분",""
"세종특별자치시 전동면 청람리","4**","과수원","농림지역","-","202003","26","4816","10,500"," ",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","26","3","11","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","26","32","112","지분",""
"세종특별자치시 전의면 양곡리","산4*","임야","농림지역","-","202003","26","297","2,151","지분",""
"세종특별자치시 연서면 쌍전리","4**","과수원","자연녹지지역","8m미만","202003","26","179","2,200"," ",""
"세종특별자치시 전의면 관정리","3**","임야","계획관리지역","-","202003","26","165","2,445","지분",""
"세종특별자치시 장군면 금암리","3**","대","계획관리지역","-","202003","26","331","23,000"," ",""
"세종특별자치시 장군면 대교리","7*","잡종지","보전관리지역","8m미만","202003","26","2","24","지분",""
"세종특별자치시 연동면 송용리","1***","답","농림지역","8m미만","202003","26","1985.2","24,640"," ",""
"세종특별자치시 장군면 대교리","9*","도로","생산관리지역","-","202003","26","1","3","지분",""
"세종특별자치시 소정면 대곡리","산3*","임야","농림지역","8m미만","202003","26","66","398","지분",""
"세종특별자치시 전의면 달전리","7*","전","생산관리지역","8m미만","202003","26","47","435","지분",""
"세종특별자치시 장군면 송학리","2**","전","계획관리지역","12m미만","202003","26","1182","45,000"," ",""
"세종특별자치시 조치원읍 봉산리","2*","과수원","자연녹지지역","8m미만","202003","26","612","47,350"," ",""
"세종특별자치시 전동면 미곡리","산2*","임야","농림지역","8m미만","202003","26","99","477","지분",""
"세종특별자치시 연서면 성제리","2**","전","자연녹지지역","-","202003","26","598","6,000"," ","20200812"
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","26","99","630","지분",""
"세종특별자치시 전의면 신정리","산3*","임야","보전관리지역","-","202003","27","330","1,590","지분",""
"세종특별자치시 금남면 신촌리","2*","전","자연녹지지역","8m미만","202003","27","30","1,600"," ",""
"세종특별자치시 연기면 수산리","산8*","임야","보전관리지역","-","202003","27","29.75","1,710","지분",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","27","116","1,982","지분",""
"세종특별자치시 연서면 기룡리","산7*","임야","농림지역","-","202003","27","330","1,990","지분",""
"세종특별자치시 연기면 수산리","5**","임야","보전관리지역","-","202003","27","3.31","190","지분",""
"세종특별자치시 전의면 서정리","9*","대","계획관리지역","8m미만","202003","27","235","2,300"," ",""
"세종특별자치시 전동면 송정리","산7*","임야","농림지역","-","202003","27","337","3,689","지분",""
"세종특별자치시 전의면 관정리","3**","임야","계획관리지역","-","202003","27","251","3,716","지분",""
"세종특별자치시 금남면 도암리","3**","전","생산관리지역","-","202003","27","1260","30,000"," ",""
"세종특별자치시 금남면 신촌리","2*","전","자연녹지지역","-","202003","27","6","300"," ",""
"세종특별자치시 연서면 성제리","1**","답","농림지역","8m미만","202003","27","2640","40,000"," ",""
"세종특별자치시 금남면 신촌리","2*","대","자연녹지지역","8m미만","202003","27","803","42,500"," ",""
"세종특별자치시 조치원읍 신흥리","2**","대","제2종일반주거지역","25m이상","202003","27","17","5,000"," ",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","27","33","566","지분",""
"세종특별자치시 전동면 청람리","산3*","임야","농림지역","-","202003","27","66","590","지분",""
"세종특별자치시 금남면 신촌리","2*","대","자연녹지지역","8m미만","202003","27","12","600"," ",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","27","99","630","지분",""
"세종특별자치시 전의면 금사리","산*","임야","농림지역","8m미만","202003","27","787","716","지분",""
"세종특별자치시 연서면 월하리","8**","전","자연녹지지역","-","202003","27","2450","81,500"," ","20200511"
"세종특별자치시 연서면 월하리","8**","전","자연녹지지역","-","202003","27","2450","81,500"," ",""
"세종특별자치시 전동면 미곡리","산*","임야","보전관리지역","-","202003","27","207","996","지분",""
"세종특별자치시 전의면 신흥리","1*","답","계획관리지역","-","202003","28","16","1,300","지분",""
"세종특별자치시 부강면 노호리","4**","공장용지","계획관리지역","-","202003","28","502","14,500"," ",""
"세종특별자치시 소정면 대곡리","2**","전","계획관리지역","8m미만","202003","28","1555","15,000"," ",""
"세종특별자치시 조치원읍 침산리","1**","대","제2종일반주거지역","8m미만","202003","28","178","17,000"," ",""
"세종특별자치시 금남면 성덕리","3**","임야","보전관리지역","8m미만","202003","28","411","17,985"," ",""
"세종특별자치시 고운동","1***","대","근린상업지역","25m미만","202003","28","768.3","267,676"," ",""
"세종특별자치시 금남면 성덕리","3**","도로","보전관리지역","-","202003","28","90","3,915","지분",""
"세종특별자치시 부강면 금호리","6**","임야","생산관리지역","-","202003","28","699","48,000"," ",""
"세종특별자치시 연서면 쌍전리","6**","답","농림지역","8m미만","202003","28","2740.2","67,500"," ",""
"세종특별자치시 금남면 원봉리","2**","임야","계획관리지역","-","202003","28","124.17","750","지분",""
"세종특별자치시 전의면 양곡리","산8*","임야","농림지역","-","202003","29","231","1,470","지분",""
"세종특별자치시 장군면 금암리","2**","도로","계획관리지역","-","202003","29","71.52","110","지분",""
"세종특별자치시 전동면 청송리","2**","임야","농림지역","8m미만","202003","29","99","846","지분",""
"세종특별자치시 장군면 금암리","2**","도로","계획관리지역","-","202003","29","58.49","90","지분",""
"세종특별자치시 전동면 송성리","산1**","임야","농림지역","8m미만","202003","30","165","1,050","지분",""
"세종특별자치시 전의면 금사리","산*","임야","농림지역","8m미만","202003","30","264.13","1,144","지분",""
"세종특별자치시 장군면 평기리","1*","도로","계획관리지역","-","202003","30","174","1,305"," ",""
"세종특별자치시 장군면 평기리","1*","도로","계획관리지역","-","202003","30","187","1,403"," ",""
"세종특별자치시 전동면 청송리","2**","임야","농림지역","8m미만","202003","30","165","1,410","지분",""
"세종특별자치시 연서면 기룡리","산1*","임야","농림지역","-","202003","30","168","1,444","지분",""
"세종특별자치시 전의면 관정리","3**","임야","계획관리지역","25m미만","202003","30","99","1,467","지분",""
"세종특별자치시 전동면 송곡리","2**","임야","보전관리지역","-","202003","30","165","1,550","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","30","139","1,644","지분",""
"세종특별자치시 전의면 다방리","산2*","임야","농림지역","8m미만","202003","30","433","1,782","지분",""
"세종특별자치시 장군면 평기리","1*","공장용지","계획관리지역","8m미만","202003","30","85036","1,981,339"," ",""
"세종특별자치시 전동면 청람리","산9*","임야","농림지역","-","202003","30","331","1,990","지분",""
"세종특별자치시 장군면 평기리","2*","임야","농림지역","-","202003","30","2978","10,423"," ",""
"세종특별자치시 장군면 평기리","2*","임야","계획관리지역","12m미만","202003","30","3095","10,833"," ",""
"세종특별자치시 전동면 노장리","산1**","임야","농림지역","-","202003","30","62.7","100","지분",""
"세종특별자치시 장군면 평기리","산1*","임야","농림지역","8m미만","202003","30","30691","107,419"," ",""
"세종특별자치시 장군면 평기리","산1*","임야","농림지역","8m미만","202003","30","33299","116,547"," ",""
"세종특별자치시 장군면 평기리","산1*","임야","농림지역","8m미만","202003","30","34215","119,753"," ",""
"세종특별자치시 장군면 평기리","1*","잡종지","계획관리지역","8m미만","202003","30","779","13,017"," ",""
"세종특별자치시 장군면 평기리","2*","임야","농림지역","-","202003","30","40689","142,412"," ",""
"세종특별자치시 장군면 평기리","1*","공장용지","계획관리지역","8m미만","202003","30","6239","145,369"," ",""
"세종특별자치시 장군면 평기리","2*","도로","계획관리지역","-","202003","30","20","150"," ",""
"세종특별자치시 장군면 평기리","1*","도로","계획관리지역","-","202003","30","20","150"," ",""
"세종특별자치시 장군면 평기리","산1*","임야","농림지역","8m미만","202003","30","47107","164,875"," ",""
"세종특별자치시 전동면 심중리","산1*","임야","보전관리지역","-","202003","30","1025","17,558","지분",""
"세종특별자치시 장군면 대교리","7*","도로","보전관리지역","-","202003","30","34","187","지분",""
"세종특별자치시 장군면 평기리","1*","도로","계획관리지역","-","202003","30","273","2,048"," ",""
