"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명"
"세종특별자치시 부강면 부강리","9**","8m미만","33","전세","202005","17","5,500","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","33","전세","202010","17","6,000","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","9**","8m미만","34.6","월세","202005","28","200","25","2003","퇴미로"
"세종특별자치시 부강면 부강리","1**","8m미만","35","전세","202006","5","5,500","0","2018","부강5길"
"세종특별자치시 부강면 부강리","1**","8m미만","35","전세","202006","5","5,500","0","2018","부강5길"
"세종특별자치시 부강면 부강리","1**","12m미만","35","전세","202008","6","5,000","0","2013","오대길"
"세종특별자치시 부강면 부강리","4**","8m미만","35","전세","202006","8","4,500","0","2014","부강1길"
"세종특별자치시 부강면 부강리","4**","-","35","전세","202005","23","4,000","0","2013","null"
"세종특별자치시 부강면 부강리","4**","12m미만","35","전세","202005","28","4,000","0","2013","시장길"
"세종특별자치시 부강면 부강리","4**","8m미만","35","전세","202009","28","4,500","0","2014","부강1길"
"세종특별자치시 부강면 부강리","4**","12m미만","38","전세","202012","8","5,000","0","2013","부강4길"
"세종특별자치시 부강면 부강리","4**","12m미만","38","전세","202008","15","5,000","0","2013","부강4길"
"세종특별자치시 부강면 부강리","4**","-","38.85","전세","202004","11","5,000","0","2013","null"
"세종특별자치시 부강면 부강리","9**","8m미만","39","전세","202004","23","5,000","0","2017","부강3길"
"세종특별자치시 부강면 부강리","9**","8m미만","40","전세","202007","29","5,000","0","2017","부강신대길"
"세종특별자치시 부강면 부강리","4**","-","45","전세","202101","2","8,000","0","2013","null"
